Input.video1,Input.video2,Input.video3,Input.video4,Input.video5,Input.action1,Input.action2,Input.action3,Input.action4,Input.action5,Input.reason1,Input.reason2,Input.reason3,Input.reason4,Input.reason5,Answer.category1.labels,Answer.category2.labels,Answer.category3.labels,Answer.category4.labels,Answer.category5.labels,Answer.others1,Answer.others2,Answer.others3,Answer.others4,Answer.others5,Answer.confidence1.high.on,Answer.confidence2.high.on,Answer.confidence3.high.on,Answer.confidence4.high.on,Answer.confidence5.high.on,Answer.why1,Answer.why2,Answer.why3,Answer.why4,Answer.why5,Answer.comment1,Answer.comment2,Answer.comment3,Answer.comment4,Answer.comment5
https://github.com/OanaIgnat/miniclips/blob/main/no_check/DsectF8tQe0+0:00:22+0:00:45.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/D23z2FSL1Mw+0:04:45+0:05:11.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/JTqESb9o8Lg+0:00:54+0:01:26.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/JQ4DrlO53PE+0:04:29+0:05:07.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video4.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['feel good', 'helped']",['improve skills'],"['experience different culture', 'vacation']",['I cannot find any reason mentioned verbally or shown visually in the video'],['clean arms and chest'],none,none,none,none,none,True,True,True,True,True,both,mentioned,mentioned,both,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/j3AmPHyqYKY+0:13:29+0:13:46.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/1AYhYYwNb_I+0:02:49+0:04:25.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/3nMKB65DbvI+0:02:10+0:03:03.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/rBl73Th_m-k+0:01:51+0:02:22.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video5.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['appreciate', 'feel good', 'grateful']","['improve skills', 'make meal']","['vacation', 'visit people']","['get someplace', 'use gas']","['clean arms and chest', 'put on mask', 'remove mask']",none,none,none,none,none,True,True,True,True,True,mentioned,mentioned,mentioned,mentioned,mentioned,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/JK2sJu_G5FU+0:06:33+0:06:58.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/yzsG-hTXXe8+0:04:22+0:05:04.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/tESek7FsdiQ+0:02:25+0:02:58.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/j3AmPHyqYKY+0:10:33+0:11:02.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video1.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['grateful'],['make meal'],['I cannot find any reason mentioned verbally or shown visually in the video'],['get someplace'],['cleanse face'],none,none,none,none,none,True,True,False,True,True,mentioned,shown,mentioned,mentioned,shown,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/JK2sJu_G5FU+0:06:33+0:06:58.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/yzsG-hTXXe8+0:04:22+0:05:04.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/tESek7FsdiQ+0:02:25+0:02:58.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/j3AmPHyqYKY+0:10:33+0:11:02.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video1.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['grateful'],['improve skills'],['work'],['get someplace'],['cleanse face'],none,none,none,none,none,True,True,False,True,True,both,both,both,both,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/JK2sJu_G5FU+0:06:33+0:06:58.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/yzsG-hTXXe8+0:04:22+0:05:04.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/tESek7FsdiQ+0:02:25+0:02:58.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/j3AmPHyqYKY+0:10:33+0:11:02.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video1.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['appreciate', 'feel good']",['I cannot find any reason mentioned verbally or shown visually in the video'],['visit people'],['get someplace'],['cleanse face'],none,none,none,none,none,True,True,True,True,True,mentioned,mentioned,mentioned,mentioned,shown,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/qIHtONY-cLo+0:06:02+0:06:20.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/cIMofxOaYCw+0:03:39+0:04:35.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/3PKe6L3MZbI+0:02:25+0:03:02.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/1bS5UC98aQw+0:00:56+0:02:35.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video2.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['grateful', 'helped']","['be healthy', 'hungry']",['I cannot find any reason mentioned verbally or shown visually in the video'],['I cannot find any reason mentioned verbally or shown visually in the video'],"['cleanse face', 'remove mask']",none,none,none,none,none,True,True,False,False,True,mentioned,both,shown,shown,shown,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/qIHtONY-cLo+0:06:02+0:06:20.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/cIMofxOaYCw+0:03:39+0:04:35.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/3PKe6L3MZbI+0:02:25+0:03:02.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/1bS5UC98aQw+0:00:56+0:02:35.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video2.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['appreciate'],['make meal'],"['vacation', 'work']",['get someplace'],['cleanse face'],none,none,none,none,none,False,True,True,True,True,mentioned,both,both,shown,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/-chx8SCmFBg+0:06:46+0:07:24.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/W-ZuelHgr9s+0:01:12+0:01:37.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/5Vj2TM7h6vc+0:06:37+0:07:11.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/oWGmEFA70uQ+0:01:00+0:01:31.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video3.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['grateful'],['make meal'],['vacation'],['do chores'],['cleanse face'],none,none,none,none,none,True,True,True,True,True,both,both,both,both,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/-chx8SCmFBg+0:06:46+0:07:24.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/W-ZuelHgr9s+0:01:12+0:01:37.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/5Vj2TM7h6vc+0:06:37+0:07:11.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/oWGmEFA70uQ+0:01:00+0:01:31.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video3.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['appreciate', 'feel good']","['be healthy', 'make meal']","['experience different culture', 'vacation']",['do chores'],['put on mask'],none,none,none,none,none,False,False,True,False,False,both,both,mentioned,both,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/-chx8SCmFBg+0:06:46+0:07:24.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/W-ZuelHgr9s+0:01:12+0:01:37.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/5Vj2TM7h6vc+0:06:37+0:07:11.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/oWGmEFA70uQ+0:01:00+0:01:31.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video3.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['grateful'],['make meal'],['vacation'],['I cannot find any reason mentioned verbally or shown visually in the video'],"['cleanse face', 'put on mask']",none,none,none,none,none,True,True,True,True,True,both,both,both,shown,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/LGluQIjJNTw+0:02:12+0:02:46.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/jWug80CTz2k+0:01:05+0:01:30.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/4uDhdpDcqhs+0:02:11+0:02:49.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/51YsNKuKqrE+0:01:15+0:01:54.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video4.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['feel good', 'grateful']",['be healthy'],['I cannot find any reason mentioned verbally or shown visually in the video'],['I cannot find any reason mentioned verbally or shown visually in the video'],"['clean arms and chest', 'put on mask']",none,none,none,none,none,True,True,False,True,True,mentioned,mentioned,mentioned,mentioned,both,none,none,none,none,none
